"participant","trialNum","time"
"107",7,19.3670000000002
"107",7,51.5
"107",7,51.6109999999999
"107",7,83.1999999999998
"107",7,91.2330000000002
"107",7,122.989
"107",7,154.967
"107",7,155.089
"107",7,176.933
"107",7,177.056
"107",7,182.289
"107",7,213.533
"107",7,273.567
"107",7,302.067
"107",7,302.178
"107",7,329.911
"107",7,330.011
"107",7,355.456
"107",7,364.2
"107",7,364.3
"107",7,390.733
"107",7,390.822
"107",7,390.911
"107",7,418.533
"107",7,418.633
"107",7,471.189
"107",7,496.189
"107",7,520.522
"107",7,544.044
"107",7,544.145
"107",7,566.933
"107",7,567.044
"107",8,11.5219999999999
"107",8,11.5780000000004
"107",8,43.6000000000004
"107",8,43.7110000000002
"107",8,75.8220000000001
"107",8,107.222
"107",8,107.356
"107",8,141.089
"107",8,141.211
"107",8,174.478
"107",8,174.578
"107",8,175.689
"107",8,182.256
"107",8,215.211
"107",8,215.267
"107",8,247.567
"107",8,338.278
"107",8,353.122
"107",8,364.2
"107",8,364.3
"107",8,392.733
"107",8,392.833000000001
"107",8,422.278
"107",8,422.389
"107",8,450.911
"107",8,451.011
"107",8,478.856
"107",8,505.656
"107",8,531.644
"107",8,531.756
"107",8,556.722
"107",8,556.845
"107",8,581.244
"107",8,581.367
"107",9,1.27800000000025
"107",9,59.8440000000001
"107",9,116.533
"107",9,226.311
"107",9,226.411
"107",9,279.078
"107",10,45.9779999999992
"107",10,46.0999999999985
"107",10,91.1219999999994
"107",10,91.2439999999988
"107",10,145.811
"107",10,145.933999999999
"107",10,182.144999999999
"107",10,182.277
"107",10,234.267
"107",10,284.154999999999
"107",10,284.255999999999
"107",11,16.366
"107",11,16.3989999999994
"107",11,72.0550000000003
"107",11,72.1779999999999
"107",11,125.898999999999
"107",11,126.010999999999
"107",11,174.866
"107",11,174.987999999999
"107",11,225.955
"107",11,226.055
"107",11,275.178
"107",11,275.288999999999
"108",2,43.4445
"108",2,43.5556
"108",2,89.6333
"108",2,134.3667
"108",2,222.7111
"108",2,267.6333
"108",3,32.3
"108",3,32.433
"108",3,86.2659999999998
"108",3,86.3879999999999
"108",3,182.255
"108",3,233.911
"108",3,234.011
"108",3,283.966
"108",3,284.1
"108",5,11.145
"108",5,11.1889999999999
"108",5,116.978
"108",5,167.334
"108",5,167.445
"108",7,15.6439999999998
"108",7,15.7660000000001
"108",7,70.8220000000001
"108",7,70.944
"108",7,124.2
"108",7,175.944
"108",7,176.055
"108",7,227.455
"108",7,227.544
"108",7,277.178
"108",7,277.278
