"participant","trialNum","time"
"101",2,1.81110000000001
"101",2,179.3333
"101",3,2.58799999999997
"101",5,1.92300000000023
"101",5,5.83400000000029
"101",5,144.767
"101",5,243.034
"101",7,1.5
"101",7,33.3220000000001
"101",7,289.944
"101",7,568.344
"101",8,1.36599999999999
"101",8,4.07800000000043
"101",8,264.6
"101",8,304.211
"101",9,1.43299999999999
"101",9,88.3000000000002
"101",9,118.122
"101",9,120.378
"101",9,135.1
"101",9,231.933
"101",9,235.067
"101",9,249.333
"101",10,6.01199999999972
"101",10,202.688999999999
"101",10,260.478
"101",10,283.611
"101",11,1.88900000000012
"101",11,50.067
"101",11,153.256
"102",2,1.8334000000001
"102",2,36.6667000000001
"102",2,46.6667000000001
"102",2,241.4112
"102",3,1.95499999999993
"102",3,183.6
"102",5,1.98900000000003
"102",5,168.522
"102",5,216.923
"102",5,290.345
"102",7,2.19999999999982
"102",7,88.4229999999998
"102",7,479.645
"102",8,1.73399999999947
"102",8,599.156
"102",9,2.60000000000036
"102",9,291.933
"102",10,1.78899999999976
"102",10,182.465999999999
"102",11,2.10000000000036
"103",2,1.56700000000001
"103",3,2.4340000000002
"103",5,1.96599999999989
"103",5,182.622
"103",7,2.05499999999984
"103",7,361.922
"103",8,2.21100000000024
"103",9,2.01100000000042
"103",10,1.43299999999999
"103",10,70.1440000000002
"103",11,1.91100000000006
"103",11,84.6880000000001
"104",2,1.81110000000001
"104",2,22.6333
"104",2,257.0444
"104",2,282.1554
"104",3,1.91100000000006
"104",3,80.9670000000001
"104",3,183.389
"104",5,1.92200000000003
"104",7,1.72200000000021
"104",7,117.978
"104",7,362.589
"104",7,392.011
"104",7,422
"104",7,590.844
"104",7,599.689
"104",8,1.82200000000012
"104",8,255.656
"104",8,337
"104",8,599.5
"104",10,1.46699999999964
"104",10,9.07799999999952
"104",10,260.656
"104",11,1.22200000000066
"104",11,3.93299999999999
"104",11,114.689
"104",11,167.933
"105",2,1.75549999999998
"105",2,182.2555
"105",2,219.7888
"105",2,293.6666
"105",3,1.70000000000005
"105",3,52.9666000000001
"105",3,256.5111
"105",3,278.1885
"105",5,1.97800000000007
"105",7,1.68899999999985
"105",7,231.734
"105",7,325.456
"105",7,453.922
"105",7,593.712
"105",8,2.28899999999976
"105",8,472.967
"105",9,1.80000000000018
"105",10,1.8779999999997
"105",11,1.96600000000035
"105",11,7.71100000000024
"105",11,144.844
"105",11,274.711
"106",2,1.64400000000001
"106",2,29.789
"106",2,35.7329999999999
"106",2,42.2549999999999
"106",2,45.722
"106",2,46.722
"106",2,53.2549999999999
"106",2,60.9780000000001
"106",2,69.1779999999999
"106",2,75.7670000000001
"106",2,76.7670000000001
"106",2,91.2329999999999
"106",2,98.355
"106",2,106.278
"106",2,113.767
"106",2,121.011
"106",2,128.089
"106",2,128.655
"106",2,141.678
"106",2,148.178
"106",2,154.489
"106",2,155
"106",2,160.722
"106",2,162.355
"106",2,164.011
"106",2,170.111
"106",2,170.522
"106",2,175.744
"106",2,181.378
"106",2,195.933
"106",2,203.611
"106",2,218.322
"106",2,225.544
"106",2,232.222
"106",2,239.667
"106",2,245.344
"106",2,251.633
"106",2,257.733
"106",2,263.667
"106",2,277.022
"106",2,291.855
"106",2,292.755
"106",2,299.033
"106",3,1.68899999999985
"106",3,2.78899999999976
"106",3,29.4449999999997
"106",3,30.0889999999999
"106",3,31.1219999999998
"106",3,86.3339999999998
"106",3,87.078
"106",3,142.834
"106",3,143.467
"106",3,198.711
"106",3,199.423
"106",3,258.534
"106",3,259.245
"106",5,1.91100000000006
"106",5,28.9000000000001
"106",5,89.7330000000002
"106",5,149.122
"106",5,206.844
"106",5,244.533
"106",7,1.73339999999996
"106",7,172.4333
"106",7,179.4667
"106",7,182.4667
"106",7,258.3223
"106",7,342.5778
"106",7,424.5334
"106",7,503.8111
"106",7,504.5556
"106",7,580.5445
"106",8,1.93329999999997
"106",8,12.1111
"106",8,22.7222
"106",8,45.7222
"106",8,46.6667
"106",8,89.8333
"106",8,91.2333
"106",8,96.6333
"106",8,138.6556
"106",8,138.7
"106",8,168.7444
"106",8,198.3
"106",8,261.0111
"106",8,323.7889
"106",8,387.2111
"106",8,387.2889
"106",8,421.2222
"106",8,455.3222
"106",8,489.5333
"106",8,490.1778
"106",8,558.8778
"106",8,593.7333
"106",8,593.8
"106",9,1.44399999999996
"106",9,12.433
"106",9,73.7
"106",9,133.288
"106",9,182.266
"106",9,239.377
"106",10,2.01199999999994
"106",10,2.93399999999997
"106",10,61.8449999999998
"106",10,119.145
"106",10,174.789
"106",10,228.656
"106",11,1.85599999999977
"106",11,26.6669999999999
"106",11,27.0439999999999
"106",11,85.1329999999998
"106",11,85.7889999999998
"106",11,141.544
"106",11,235.167
"106",11,235.844
"106",11,286.6
"106",11,287.089
"107",2,1.66599999999994
"107",2,45.722
"107",2,91.2329999999999
"107",2,118.333
"107",2,145.144
"107",2,182.255
"107",2,208.255
"107",2,260.289
"107",2,285.122
"107",3,2.07799999999997
"107",3,3.4670000000001
"107",3,68.8000000000002
"107",3,91.2450000000003
"107",3,262.534
"107",3,289.178
"107",5,2.08899999999994
"107",5,19.944
"107",5,56.578
"107",5,89.6669999999999
"107",5,124.467
"107",5,158.178
"107",5,182.266
"107",5,216.644
"107",5,250.755
"107",7,1.39999999999964
"107",7,19.3670000000002
"107",7,51.6109999999999
"107",7,83.1999999999998
"107",7,91.2330000000002
"107",7,123.033
"107",7,155.089
"107",7,156.156
"107",7,177.056
"107",7,182.289
"107",7,213.533
"107",7,273.567
