"participant","trialNum","time"
"101","8",222.133
"101","8",263.411
"101","8",263.533
"101","8",303.188
"101","8",303.311
"101","8",341.966
"101","8",342.078
"101","8",364.3
"101","8",403.844
"101","8",403.955
"101","8",442.155
"101","8",442.255
"101","8",516.144
"101","8",552.511
"101","8",552.633
"101","8",587.6
"101","8",587.722
"101","8",599.688
"101","9",31.433
"101","9",31.5330000000004
"101","9",86.6440000000002
"101","9",86.6890000000003
"101","9",140.189
"101","9",140.355
"101","9",233.755
"101","9",233.889
"101","9",283.778
"101","9",283.9
"101","9",299.133
"101","9",299.944
"101","10",25.8890000000001
"101","10",79.8559999999998
"101","10",132.089
"101","10",132.2
"101","10",180.923
"101","10",181.034
"101","10",230.456
"101","10",278.012
"101","11",40.1449999999995
"101","11",40.2560000000003
"101","11",93.4449999999997
"101","11",144.666999999999
"101","11",144.733999999999
"101","11",181.578
"101","11",230.222
"101","11",230.389
"101","11",277.522
"101","11",298.945
"101","11",299.478
"125","2",43.011
"125","2",79.144
"125","2",148.544
"125","2",182.144
"125","2",182.255
"125","2",216.122
"125","2",216.233
"125","2",251.844
"125","2",251.955
"125","2",287.511
"125","2",299.522
"125","3",28.145
"125","3",71.8230000000001
"125","3",113.923
"125","3",114.034
"125","3",155.145
"125","3",155.256
"125","3",196.934
"125","3",197.056
"125","3",237.567
"125","3",237.7
"125","3",277.067
"125","3",277.167
"125","5",6.73299999999972
"125","5",6.91100000000006
"125","5",45.6439999999998
"125","5",50.5439999999999
"125","5",50.6659999999997
"125","5",68.6329999999998
"125","5",74.3330000000001
"125","5",80.855
"125","5",87.8219999999997
"125","5",91.0879999999997
"125","5",91.1439999999998
"125","5",99.8440000000001
"125","5",122.588
"125","5",131.922
"125","5",137.844
"125","5",150.7
"125","5",153.388
"125","5",171.988
"125","5",189.333
"125","5",212.822
"125","5",212.933
"125","5",218.533
"125","5",252.577
"125","5",252.6
"125","5",290.733
"125","5",291.899
"125","5",292.522
"125","5",292.689
"125","5",298.399
"125","5",299.366
"125","5",299.7
"125","7",37.1334
"125","7",78.5111
"125","7",78.7667
"125","7",118.9222
"125","7",118.9556
"125","7",197.0667
"125","7",197.1667
"125","7",271.6667
"125","7",307.0222
"125","7",341.2
"125","7",372.2667
"125","7",375.8333
"125","7",410.7778
"125","7",445.6111
"125","7",480.4445
"125","7",508.0556
"125","7",511.5667
"125","7",515.1556
"125","7",515.4667
"125","7",586.6778
"125","7",599.2889
"125","8",29.3109999999999
"125","8",29.433
"125","8",29.6110000000001
"125","8",84.578
"125","8",137.611
"125","8",137.678
"125","8",172.467
"125","8",181.733
"125","8",181.856
"125","8",192.556
"125","8",232.211
"125","8",232.322
"125","8",280.956
"125","8",281.067
"125","8",327.989
"125","8",328.111
"125","8",363.478
"125","8",363.578
"125","8",409.078
"125","8",409.2
"125","8",452.8
"125","8",453.244
"125","8",482.544
"125","8",495.933
"125","8",505.278
"125","8",505.956
"125","8",521.389
"125","8",522.078
"125","8",537.456
"125","8",537.567
"125","8",544.989
"125","8",561.544
"125","8",599.811
"125","8",608.789
"125","8",609.7
"125","8",609.967
"125","9",22.3999999999996
"125","9",22.511
"125","9",84.2439999999997
"125","9",144.222
"125","9",182.255
"125","9",239.889
"125","9",240
"125","9",295.811
"125","9",299.944
"125","10",43.1889999999999
"125","10",43.2559999999999
"125","10",101.756
"125","10",158.467
"125","10",158.489
"125","10",213.456
"125","10",213.578
"125","10",266.789
"125","10",266.9
"125","10",299.289
"125","11",45.08885
"125","11",45.21115
"125","11",103.95555
"125","11",104.07775
"125","11",161.06665
"125","11",197.55555
"125","11",216.41105
"125","11",216.52225
"125","11",269.95555
"125","11",270.06665
"125","11",299.44445
"124","2",17.4666
"124","2",17.5777
"124","2",82.1333
"124","2",144.7111
"124","2",144.8333
"124","2",145.0222
"124","2",182.2666
"124","2",242.5111
"124","2",242.6222
"124","2",299.4889
"124","3",21.6777
"124","3",86.3777
"124","3",86.5
"124","3",149.4222
"124","3",149.5555
"124","3",182.2555
"124","3",242.6555
"124","3",299.1222
"124","3",299.9
"124","5",26.6555
"124","5",26.7555
"124","5",36.9111
"124","5",88.5777
"124","5",88.5889
"124","5",148.2111
"124","5",148.3111
"124","5",181.9333
"124","5",238.9555
"124","5",293.4893
"124","5",293.6003
"124","5",299.3003
"124","7",10.211
"124","7",10.2890000000002
"124","7",71.7550000000001
"124","7",130.967
"124","7",131.078
"124","7",181.167
"124","7",181.278
"124","7",237.333
"124","7",237.444
"124","7",291.589
"124","7",344.178
"124","7",344.2
"124","7",398.1
"124","7",398.111
"124","7",450
"124","7",450.111
"124","7",500.233
"124","7",500.355
"124","7",549.233
"124","7",549.289
"124","7",596.667
"124","7",596.689
"124","7",599.533
"124","8",25.7670000000003
"124","8",25.9000000000001
"124","8",90.067
"124","8",90.1110000000003
"124","8",151.989
"124","8",152.111
"124","8",182.256
"124","8",241.311
"124","8",241.422
"124","8",298.333
"124","8",298.445
"124","8",353.333
"124","8",407.811
"124","8",407.922
"124","8",460.589
"124","8",460.7
"124","8",511.511
"124","8",511.522
"124","8",561.167
"124","8",599.756
"124","9",19.7669999999998
"124","9",19.8670000000002
"124","9",88.5889999999999
"124","9",88.7449999999999
"124","9",88.7669999999998
"124","9",155.833
"124","9",155.889
"124","9",221.456
"124","9",284.978
"124","9",285.111
"124","9",299.556
"124","10",38.1000000000004
"124","10",103.211
"124","10",166.122
"124","10",166.233
"124","10",227.134
"124","10",227.244
"124","10",286.111
"124","10",299.378
"124","11",100.967
"124","11",101.089
"124","11",163.7
"124","11",163.822
"124","11",224.710999999999
"124","11",283.367
"124","11",299.178
"124","11",299.878
"104","2",21.6555
"104","2",21.7666
"104","2",48.2111
"104","2",74.6222
"104","2",74.7222
"104","2",91.1333
"104","2",91.2444
"104","2",116.9333
"104","2",142.5888
"104","2",167.5555
"104","2",167.6666
"104","2",182.1666
"104","2",182.2555
"104","2",207.0555
"104","2",232.411
"104","2",256.9664
"104","2",257.0444
"104","2",281.0554
"104","2",281.1774
"104","3",17.6109999999999
"104","3",48.9000000000001
"104","3",49.0219999999999
"104","3",80.9670000000001
"104","3",91.1220000000001
"104","3",91.2449999999999
"104","3",122.456
"104","3",153.522
"104","3",182.145
"104","3",182.267
"104","3",212.589
"104","3",243.245
"104","3",243.311
"104","3",273.067
"104","3",273.189
"104","5",18.8440000000001
"104","5",53.2550000000001
"104","5",53.355
"104","5",86.6550000000002
"104","5",86.7670000000003
"104","5",118.967
"104","5",182.255
"104","5",245.367
"104","5",245.478
"104","5",275.855
"104","5",275.967
"104","7",7.63300000000027
"104","7",45.3440000000001
"104","7",45.4550000000004
"104","7",81.9000000000001
"104","7",82.0110000000004
"104","7",117.311
"104","7",151.611
"104","7",182.155
"104","7",182.266
"104","7",216
"104","7",216.111
"104","7",249.455
"104","7",249.566
"104","7",282.2
"104","7",313.666
"104","7",313.8
"104","7",361.433
"104","7",361.544
"104","7",390.855
"104","7",390.966
"104","7",422
"104","7",451.989
"104","7",452.1
"104","7",481.211
"104","7",481.322
"104","7",509.533
"104","7",509.644
"104","7",537.122
"104","7",537.222
"104","7",563.855
"104","7",563.955
"104","8",23.6329999999998
"104","8",23.7449999999999
"104","8",72.8559999999998
"104","8",120.2
"104","8",166.611
"104","8",254.710999999999
"104","8",296.378
"104","8",296.489
"104","8",337
"104","8",364.188999999999
"104","8",364.3
"104","8",404.011
"104","8",404.121999999999
"104","8",442.467
"104","8",442.567
"104","8",479.856
"104","8",479.978
"104","8",516.111
"104","8",552.333
"104","8",552.445
"104","8",588.844999999999
"104","8",588.967
"104","10",9.07799999999952
"104","10",22.9110000000001
"104","10",62.3670000000002
"104","10",62.4780000000001
"104","10",113.867
"104","10",113.978
"104","10",164.178
"104","10",212.733999999999
"104","10",212.845
"104","10",259.956
"104","11",3.06700000000001
"104","11",3.18900000000031
"104","11",59.5110000000004
"104","11",59.6220000000003
"104","11",114.055
"104","11",166.855
"104","11",166.978
"104","11",217.989
"104","11",218.111000000001
"104","11",267.311000000001
"104","11",267.422
"104","7",589.822
"104","7",589.9
"104","8",254.767
"104","10",260.022
"104","10",299.511
"104","11",299.789000000001
"104","11",114.1
"105","2",9.9444
"105","2",48.2444
"105","2",48.3666
"105","2",91.1222
"105","2",91.2333
"105","2",129.5111
"105","2",129.6222
"105","2",167.6555
"105","2",182.2555
"105","2",219.7888
"105","2",257.3222
"105","2",293.6444
"105","2",293.6666
